,node,cluster
1,genome_block_9150|Ga0257077_10319054:1-10119,NA
20940,genome_block_22274|JGI10211J34971_10193278:1-10711,NA
20941,genome_block_36579|OEEO01003121.1:1-14769,NA
20942,genome_block_36578|OEED01001425.1:3170-23199,NA
20943,genome_block_36572|OECA01000589.1:1-16140,NA
20944,genome_block_36564|OEHW01018939.1:1-11792,NA
20945,genome_block_36552|ODIT01001863.1:1-16052,NA
20946,genome_block_36551|ODVJ01002085.1:1-12686,NA
20947,genome_block_36546|ODUM01001529.1:1-16180,NA
20948,genome_block_36539|ODUG01000393.1:27128-47157,NA
20949,genome_block_36530|ODGR01000397.1:16001-36030,NA
20950,genome_block_36523|OEGN01001298.1:2907-22936,NA
20951,genome_block_36448|ODLE01000098.1:19685-39714,NA
20952,genome_block_36446|ODMO01003596.1:1-13080,NA
20953,genome_block_36444|ODLJ01000462.1:13566-33595,NA
20954,genome_block_36438|ODFJ01002729.1:1-16032,NA
20955,genome_block_36435|ODEJ01002127.1:1-15658,NA
20956,genome_block_36134|OEAO01000718.1:1-16766,NA
20957,genome_block_36116|ODYL01001141.1:2618-22647,NA
20958,genome_block_36115|ODXW01000779.1:7233-27262,NA
20959,genome_block_36108|ODYE01008350.1:1-10877,NA
20960,genome_block_36103|ODXN01013327.1:1-10408,NA
20961,genome_block_36100|ODJS01000122.1:2447-22476,NA
20962,genome_block_36090|ODJI01013563.1:1-10477,NA
20963,genome_block_36088|ODXQ01000728.1:12928-32957,NA
20964,genome_block_36076|ODIW01008913.1:1-12325,NA
20965,genome_block_36073|ODWN01009569.1:1-11015,NA
20966,genome_block_36070|ODWI01006643.1:1-12008,NA
20967,genome_block_36041|ODTP01000803.1:7235-27264,NA
20968,genome_block_35991|ODNI01003726.1:1-14154,NA
20969,genome_block_35983|ODMC01000678.1:13412-33441,NA
20970,genome_block_34804|QWCX01001488.1:1-10737,NA
20971,genome_block_34796|QWCR01000531.1:1-12718,NA
20972,genome_block_34791|QWCL01002912.1:1-11974,NA
20973,genome_block_34789|QWCI01025596.1:1-11704,NA
20974,genome_block_34785|QWCF01010918.1:1-11059,NA
20975,genome_block_34780|QWBZ01009851.1:1-11623,NA
20976,genome_block_34452|PYXE01000001.1:242751-262780,NA
20977,genome_block_29230|Ga0115613_1001784:1-16850,NA
20978,genome_block_29229|Ga0115609_1008213:1-12202,NA
20979,genome_block_29132|Ga0115302_100474:1-12043,NA
20980,genome_block_29122|Ga0115197_1010949:1-12243,NA
20981,genome_block_28911|Ga0115179_107078:1-12666,NA
20982,genome_block_28865|Ga0114861_1000250:1-11252,NA
20983,genome_block_28864|Ga0114859_1000044:7537-27566,NA
20984,genome_block_28863|Ga0114854_102842:1-11390,NA
20985,genome_block_28857|Ga0114367_100423:15266-35295,NA
20986,genome_block_28851|Ga0114309_100319:316-20345,NA
20987,genome_block_28746|Ga0114267_100725:1-12644,NA
20988,genome_block_28743|Ga0114255_100501:13906-33935,NA
20989,genome_block_28741|Ga0114250_100461:1647-21676,NA
20990,genome_block_28697|Ga0114170_103853:1-13127,NA
20991,genome_block_28660|Ga0113998_103453:1-11886,NA
20992,genome_block_28658|Ga0113979_106966:1-13704,NA
20993,genome_block_28657|Ga0113886_1001053:1-16413,NA
20994,genome_block_28604|Ga0113552_101301:1-12577,NA
20995,genome_block_28600|Ga0111542_100522:1156-21185,NA
20996,genome_block_28598|Ga0111492_100092:21209-41238,NA
20997,genome_block_28571|Ga0111365_100315:1-16227,NA
20998,genome_block_28571|Ga0111364_100269:15730-35759,NA
20999,genome_block_28567|Ga0111137_1000538:12856-32885,NA
21000,genome_block_28567|Ga0111136_101583:1-16377,NA
21001,genome_block_28561|Ga0111079_100473:11906-31935,NA
21002,genome_block_28552|Ga0111023_100799:4759-24788,NA
21003,genome_block_28494|Ga0111009_1000293:22209-42238,NA
21004,genome_block_28492|Ga0110914_100340:12398-32427,NA
21005,genome_block_28480|Ga0105959_100672:13977-34006,NA
21006,genome_block_28401|Ga0105777_100375:15051-35080,NA
21007,genome_block_28362|Ga0105680_100316:24095-44124,NA
21008,genome_block_28300|Ga0105534_100022:1-17702,NA
21009,genome_block_28164|Ga0104970_1000240:7482-27511,NA
21010,genome_block_28163|Ga0104968_101068:3561-23590,NA
21011,genome_block_28160|Ga0104930_100510:14256-34285,NA
21012,genome_block_28154|Ga0104793_101419:1-13196,NA
21013,genome_block_28030|Ga0103291_100386:1-19497,NA
21014,genome_block_28020|Ga0102715_1002801:1-13622,NA
21015,genome_block_27922|Ga0102685_100081:51203-71232,NA
21016,genome_block_27921|Ga0102684_107084:1-10999,NA
21017,genome_block_27899|Ga0102632_1009842:1-10830,NA
21018,genome_block_2783|Ga0134337_106428:1-10966,NA
21019,genome_block_27379|Ga0101800_110199:1-11039,NA
21020,genome_block_27278|Ga0100366_100708:13995-34024,NA
21021,genome_block_27277|Ga0100365_1000110:19643-39672,NA
21022,genome_block_27266|Ga0100232_100848:1-19837,NA
21023,genome_block_27261|Ga0100175_100362:120-20149,NA
21024,genome_block_27256|Ga0100061_103952:1-13686,NA
21025,genome_block_27255|Ga0100058_109704:1-11824,NA
21026,genome_block_27193|Ga0099630_1004494:1-10136,NA
21027,genome_block_27191|Ga0099624_107621:1-12287,NA
21028,genome_block_27188|Ga0099614_103183:1-16108,NA
21029,genome_block_27187|Ga0099611_100064:30914-50943,NA
21030,genome_block_27176|Ga0099581_101602:916-20945,NA
21031,genome_block_27124|Ga0099518_100459:5996-26025,NA
21032,genome_block_27099|Ga0099352_1006707:1-11044,NA
21033,genome_block_27098|Ga0099365_1021582:1-10056,NA
21034,genome_block_27096|Ga0099391_101229:1-12979,NA
21035,genome_block_2536|Ga0134367_106351:1-10841,NA
21036,genome_block_2331|Ga0134347_1012399:1-10430,NA
21037,genome_block_2331|Ga0134344_1002238:1-11477,NA
21038,genome_block_2331|Ga0134339_101120:1-12486,NA
21039,genome_block_2220|Ga0119800_105405:1-11302,NA
21040,genome_block_7007|Ga0208723_1004977:1-11044,NA
21041,genome_block_6986|Ga0208231_1017225:1-11032,NA
21042,genome_block_6976|Ga0208364_1001129:1-12358,NA
21043,genome_block_22439|B570J40625_100054252:1-12484,NA
21044,genome_block_22229|B570J29599_1000251:1-12820,NA
21045,genome_block_22204|B570J29032_109914876:1-11034,NA
21046,genome_block_22228|B570J29591_1006969:1-10403,NA
21047,genome_block_22202|B570J29032_109312183:1-10383,NA
21048,genome_block_36564|OEHW01020703.1:1-10673,NA
21049,genome_block_36134|OEAO01033658.1:1-10544,NA
21050,genome_block_36134|OEAO01020754.1:1-10400,NA
21051,genome_block_35991|ODNI01014142.1:1-11096,NA
21052,genome_block_31902|NODE_24971_length_1395_cov_4.034328:1-11297,NA
21053,genome_block_31902|NODE_24971_length_1395_cov_4.034328:1-10527,NA
21054,genome_block_27283|Ga0101033_118054:1-11166,NA
21055,genome_block_27188|Ga0099614_103553:1-10554,NA
21056,genome_block_2215|Ga0119816_1026497:1-10450,NA
21057,genome_block_36115|ODKC01015861.1:1-11798,NA
21058,genome_block_36027|ODTK01008551.1:1-11609,NA
21059,genome_block_32404|JRNJ01000019.1:49836-69865,NA
21060,genome_block_28860|Ga0114845_1007061:1-10712,NA
21061,genome_block_28748|Ga0114284_1006412:1-12640,NA
21062,genome_block_28576|Ga0111455_1006055:1-12198,NA
21063,genome_block_28569|Ga0111231_1002185:1-13566,NA
21064,genome_block_28027|Ga0103276_1005399:1-11868,NA
21065,genome_block_28003|Ga0102717_100515:15386-35415,NA
21066,genome_block_2776|Ga0119815_1019351:1-10350,NA
21067,genome_block_27188|Ga0099615_1009362:1-10219,NA
21068,genome_block_27142|Ga0099550_1009587:1-10405,NA
21069,genome_block_27097|Ga0099372_1002864:1-15995,NA
21070,genome_block_2220|Ga0119800_108834:1-12396,NA
21071,genome_block_2215|Ga0119816_1019925:1-10351,NA
21072,genome_block_36041|ODTP01011136.1:1-12898,NA
21073,genome_block_34799|QWCZ01013648.1:1-10566,NA
21074,genome_block_2776|Ga0119815_1011309:1-10562,NA
21075,genome_block_2331|Ga0134347_1007729:1-10544,NA
21076,genome_block_2215|Ga0119816_1011935:1-10561,NA
21077,genome_block_36539|ODUG01006938.1:1-13006,NA
21078,genome_block_36117|ODYL01006915.1:1-12578,NA
21079,genome_block_35987|ODLD01007060.1:1-12962,NA
21080,genome_block_34803|QWCW01005337.1:1-12504,NA
21081,genome_block_29173|Ga0115410_106413:1-12517,NA
21082,genome_block_28907|Ga0115107_106045:1-13046,NA
21083,genome_block_28744|Ga0114259_1001551:1-12518,NA
21084,genome_block_28157|Ga0104867_1009028:1-12638,NA
21085,genome_block_28026|Ga0103259_107420:1-13163,NA
21086,genome_block_27277|Ga0100365_1010945:1-13149,NA
21087,genome_block_27191|Ga0099624_108195:1-10492,NA
21088,genome_block_27141|Ga0099523_1008430:1-12735,NA
21089,genome_block_2214|Ga0119816_1006554:1-10162,NA
21090,genome_block_36453|ODOK01033597.1:1-10622,NA
21091,genome_block_28563|Ga0111083_140812:1-10069,NA
21092,genome_block_38023|UGTN01000001.1:1073933-1093960,NA
21093,genome_block_36526|ODHS01000667.1:1-19359,NA
21094,genome_block_36126|OEBC01000056.1:13333-33361,NA
21095,genome_block_36086|ODJO01000025.1:27170-47197,NA
21096,genome_block_36074|ODWU01000140.1:13633-33660,NA
21097,genome_block_36066|ODJK01001999.1:1-11952,NA
21098,genome_block_36033|ODIS01000004.1:174118-194145,NA
21099,genome_block_36027|ODTK01000126.1:14713-34740,NA
21100,genome_block_36023|ODGZ01001702.1:1-17995,NA
21101,genome_block_35987|ODLD01001584.1:1-13811,NA
21102,genome_block_33854|NHRW01000001.1:203921-223948,NA
21103,genome_block_32090|ADGJ01000054.1:1-14117,NA
21104,genome_block_32007|GL982464.1:1169426-1189453,NA
21105,genome_block_29133|Ga0115310_100011:117847-137874,NA
21106,genome_block_28866|Ga0114869_100387:1-16654,NA
21107,genome_block_28865|Ga0114861_1000998:1-13237,NA
21108,genome_block_28859|Ga0114845_1000013:100659-120686,NA
21109,genome_block_28495|Ga0111010_1003740:1-16167,NA
21110,genome_block_28421|Ga0105809_1000215:1-15032,NA
21111,genome_block_28365|Ga0105757_1000025:19629-39657,NA
21112,genome_block_28248|Ga0105486_1000002:248143-268170,NA
21113,genome_block_28167|Ga0104978_1003544:1-13540,NA
21114,genome_block_28027|Ga0103276_1000118:18037-38064,NA
21115,genome_block_28003|Ga0102717_100261:1-14397,NA
21116,genome_block_27193|Ga0099674_100065:47163-67191,NA
21117,genome_block_27190|Ga0099622_100902:1144-21171,NA
21118,genome_block_27188|Ga0099615_1002450:1-15960,NA
21119,genome_block_27142|Ga0099550_1000004:84578-104605,NA
21120,genome_block_2220|Ga0119800_100922:11111-31138,NA
21121,genome_block_36134|OEAO01022407.1:1-10469,NA
21122,genome_block_35991|ODNI01036692.1:1-10255,NA
21123,genome_block_31902|NODE_21131_length_1567_cov_5.365079:1-10544,NA
21124,genome_block_29173|Ga0115410_118245:1-10790,NA
21125,genome_block_28914|Ga0115189_1001846:1-16874,NA
21126,genome_block_28600|Ga0111542_100202:24976-45005,NA
21127,genome_block_28420|Ga0105806_1019992:1-11173,NA
21128,genome_block_37808|OLRI01001049.1:7089-27116,NA
21129,genome_block_37155|OHBE01001881.1:1-17845,NA
21130,genome_block_36093|OEAS01000727.1:1-19376,NA
21131,genome_block_35992|ODGU01001464.1:1-14640,NA
21132,genome_block_34802|QWCT01001027.1:1-19372,NA
21133,genome_block_34198|PENG01000002.1:251516-271543,NA
21134,genome_block_34198|PENF01000002.1:343138-363165,NA
21135,genome_block_34180|CP024724.1:393942-413969,NA
21136,genome_block_34180|CP024697.1:2395062-2415089,NA
21137,genome_block_34180|CP024696.1:485164-505191,NA
21138,genome_block_33854|NHRV01000002.1:291258-311285,NA
21139,genome_block_32490|ATMK01000022.1:30979-51006,NA
21140,genome_block_29119|Ga0115193_1000171:1474-21501,NA
21141,genome_block_28420|Ga0105806_1002219:1-13009,NA
21142,genome_block_27190|Ga0099622_101003:1-17770,NA
21143,genome_block_27094|Ga0099374_1000816:1-18887,NA
21144,genome_block_2214|Ga0119816_1000042:22255-42284,NA
21145,genome_block_36571|ODYO01000010.1:1-17678,NA
21146,genome_block_36571|ODXS01000239.1:1-18304,NA
21147,genome_block_36559|ODJA01000505.1:11942-31971,NA
21148,genome_block_36120|ODZZ01001150.1:1-10847,NA
21149,genome_block_36096|ODKB01001414.1:1-19072,NA
21150,genome_block_36092|OEIK01000274.1:1-18274,NA
21151,genome_block_36058|ODIJ01000258.1:1-18811,NA
21152,genome_block_29131|Ga0115228_101051:1-10820,NA
21153,genome_block_29130|Ga0115224_1000822:4707-24736,NA
21154,genome_block_28855|Ga0114323_1000395:1-13925,NA
21155,genome_block_28854|Ga0114321_1000363:15259-35288,NA
21156,genome_block_28742|Ga0114252_100909:1-18993,NA
21157,genome_block_28596|Ga0111464_100712:537-20566,NA
21158,genome_block_28556|Ga0111052_101708:2022-22051,NA
21159,genome_block_28249|Ga0105502_1001913:2162-22191,NA
21160,genome_block_28159|Ga0104922_100379:14923-34952,NA
21161,genome_block_28026|Ga0103270_100305:18258-38287,NA
21162,genome_block_2213|Ga0119819_1007388:1-10427,NA
21163,genome_block_32222|JADU01000025.1:14962-34991,NA
21164,genome_block_2213|Ga0119819_1003868:1-15535,NA
21165,genome_block_740|Ga0118455_101797:1-10084,451
21166,genome_block_37137|OGZU01011653.1:1-11177,451
21167,genome_block_37137|OGZU01011653.1:1-10360,451
21168,genome_block_28575|Ga0111424_104550:1-13186,451
21169,genome_block_27901|Ga0102636_102118:1-13905,451
21170,genome_block_36119|OEIL01002271.1:186-20215,NA
21171,genome_block_2213|Ga0119819_1002622:1-10886,NA
21172,genome_block_36139|OASL01000712.1:1-11232,451
21173,genome_block_28557|Ga0111053_107713:1-11550,451
21174,genome_block_231|Ga0119778_1038862:1-10201,451
21175,genome_block_28563|Ga0111083_107702:1-12007,NA
21176,genome_block_2212|Ga0119807_1012302:1-12312,NA
21177,genome_block_22545|JGI24140J50213_10076196:1-10058,NA
21178,genome_block_22129|JGI24139J26690_1018605:1-10091,NA
21179,genome_block_36580|OEAV01009187.1:1-12415,NA
21180,genome_block_36544|ODUJ01004261.1:1-10658,NA
21181,genome_block_36451|ODGJ01001184.1:2462-22491,NA
21182,genome_block_36448|ODLC01001073.1:1415-21444,NA
21183,genome_block_36136|OEEL01007705.1:1-13415,NA
21184,genome_block_36065|ODVN01001273.1:2474-22503,NA
21185,genome_block_36055|ODVL01000925.1:2447-22476,NA
21186,genome_block_36047|ODUI01001237.1:770-20799,NA
21187,genome_block_34803|QWCW01003374.1:1-17888,NA
21188,genome_block_34802|QWCT01006158.1:1-16675,NA
21189,genome_block_34780|QWBZ01002916.1:1-14980,NA
21190,genome_block_29260|Ga0115685_1001311:7709-27738,NA
21191,genome_block_29230|Ga0115613_1003605:1-15427,NA
21192,genome_block_29159|Ga0115373_1001630:2711-22740,NA
21193,genome_block_28863|Ga0114854_100998:2471-22500,NA
21194,genome_block_28858|Ga0114843_101254:2785-22814,NA
21195,genome_block_28749|Ga0114286_1001287:6818-26847,NA
21196,genome_block_28742|Ga0114250_104144:1-15088,NA
21197,genome_block_28654|Ga0113878_101128:1-18706,NA
21198,genome_block_28574|Ga0111421_101202:1-12490,NA
21199,genome_block_28402|Ga0105779_100768:1466-21495,NA
21200,genome_block_28364|Ga0105754_1000575:1-11610,NA
21201,genome_block_28302|Ga0105541_1005540:1-11663,NA
21202,genome_block_28299|Ga0105531_101081:1-11563,NA
21203,genome_block_28249|Ga0105502_1002410:1-19080,NA
21204,genome_block_28137|Ga0104764_104269:1-10608,NA
21205,genome_block_28030|Ga0103291_104508:1-15454,NA
21206,genome_block_27922|Ga0102700_1000567:1-11416,NA
21207,genome_block_27098|Ga0099365_1000815:1727-21756,NA
21208,genome_block_2211|Ga0119807_1007690:1-11479,NA
21209,genome_block_38023|UGTM01000002.1:537979-558008,NA
21210,genome_block_36074|ODWU01002480.1:1-17476,NA
21211,genome_block_32285|BAJG01000002.1:156061-176090,NA
21212,genome_block_32151|ATWK01000013.1:32331-52360,NA
21213,genome_block_31959|AEXO01000081.1:17724-37753,NA
21214,genome_block_22246|JGI24502J29692_10026715:1-14490,NA
21215,genome_block_22244|JGI24503J29689_10114179:1-10528,NA
21216,genome_block_22104|JGI24711J26586_10001977:723-20752,NA
21217,genome_block_22102|JGI24712J26585_10003713:459-20488,NA
21218,genome_block_38676|CABKUI010000001.1:993991-1014020,NA
21219,genome_block_38599|UYXO01000018.1:933-20962,NA
21220,genome_block_38303|ULWP01012766.1:1-12743,NA
21221,genome_block_38203|ULQP01074918.1:27177-47206,NA
21222,genome_block_37943|OMGO01001101.1:1-13575,NA
21223,genome_block_37716|OKXB01000558.1:30873-50902,NA
21224,genome_block_37604|OLIT01002093.1:798-20827,NA
21225,genome_block_37521|OIXH01018413.1:1-10037,NA
21226,genome_block_37498|OLGB01000056.1:37974-58003,NA
21227,genome_block_37494|OLGD01000306.1:89171-109200,NA
21228,genome_block_37285|OHQG01002765.1:1-12654,NA
21229,genome_block_37098|OGYF01004025.1:1-14956,NA
21230,genome_block_37074|OKSC01009947.1:1-12405,NA
21231,genome_block_37044|OGRT01000495.1:28953-48982,NA
21232,genome_block_37008|OGQF01000352.1:25229-45258,NA
21233,genome_block_36983|OGPJ01001343.1:1-10992,NA
21234,genome_block_36926|OOBZ01002178.1:1-14614,NA
21235,genome_block_36815|OFHO01015868.1:1-10552,NA
21236,genome_block_36812|OFFY01014447.1:1-12219,NA
21237,genome_block_36810|OFFV01008955.1:1-11124,NA
21238,genome_block_36805|OFFN01006602.1:1-10180,NA
21239,genome_block_36804|OFFE01002564.1:1-16553,NA
21240,genome_block_36800|OFHN01017061.1:1-12067,NA
21241,genome_block_36796|OFFJ01000316.1:25335-45364,NA
21242,genome_block_36628|OCAK01000398.1:28863-48892,NA
21243,genome_block_36626|OCAM01002831.1:1-12216,NA
21244,genome_block_36616|OBYN01000166.1:28728-48757,NA
21245,genome_block_36167|OAVX01000379.1:14465-34494,NA
21246,genome_block_36147|OATI01000354.1:29545-49574,NA
21247,genome_block_35294|SPPR01000004.1:183528-203557,NA
21248,genome_block_34885|RAZN01000029.1:78464-98493,NA
21249,genome_block_34870|QTMM01000027.1:42387-62416,NA
21250,genome_block_34801|QWCH01001259.1:1-15120,NA
21251,genome_block_34748|DNJL01000212.1:2107-22136,NA
21252,genome_block_34731|QSDP01000004.1:61675-81704,NA
21253,genome_block_34672|QRFC01002365.1:1728-21757,NA
21254,genome_block_34052|DKTX01000019.1:2092-22121,NA
21255,genome_block_33942|DCJN01000034.1:1-15351,NA
21256,genome_block_32564|LFJV01000022.1:64140-84169,NA
21257,genome_block_32139|KE159519.1:1060602-1080631,NA
21258,genome_block_32110|KB822571.1:3836206-3856235,NA
21259,genome_block_32069|JH976473.1:422335-442364,NA
21260,genome_block_31657|Ga0137310_102783:1-17352,NA
21261,genome_block_31657|Ga0137302_10010:27221-47250,NA
21262,genome_block_31656|Ga0137308_100024:183295-203324,NA
21263,genome_block_31655|Ga0137309_102773:1-12726,NA
21264,genome_block_2876|Ga0134523_1001352:2983-23012,NA
21265,genome_block_28670|Ga0114155_1007623:1-14669,NA
21266,genome_block_2859|Ga0169791_10060:28657-48686,NA
21267,genome_block_28565|Ga0111091_101641:1-13121,NA
21268,genome_block_2674|Ga0169873_100048:128104-148133,NA
21269,genome_block_22007|EFB_1045863:27641-47670,NA
21270,genome_block_38330|ULYK01036057.1:1-10404,NA
21271,genome_block_22006|EFB_1008163:1-10357,NA
21272,genome_block_38670|CABJAU010000020.1:33782-53811,NA
21273,genome_block_38599|UYXL01000001.1:1497467-1517496,NA
21274,genome_block_38508|UMLO01056302.1:34696-54725,NA
21275,genome_block_38496|UMKV01063603.1:5858-25887,NA
21276,genome_block_38455|UMHS01042785.1:70109-90138,NA
21277,genome_block_38441|UMGX01044222.1:1-16468,NA
21278,genome_block_38405|UMED01009747.1:13555-33584,NA
